uuid,timestamp_utc,endpoint_name,request_url,http_status,model_field,response_json_path,headers_path,sha256,elapsed_ms,notes
TEMPORAL_20251112T220000Z_1246,20251112T220010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T220000Z_1246.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T220000Z_1246_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T220000Z_1246_body.json,785d632d27a5a0661ea905b5debf2c7c548d29d15f907763fb363e434aeecc65,00-04e01c67c6ccec365da7c18a8f8b368f-cab34ff4000df998-01,"window=17"
TEMPORAL_20251112T223000Z_25173,20251112T223125Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T223000Z_25173.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T223000Z_25173_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T223000Z_25173_body.json,2c862f5305c2a8330da0dbcc14686932262a27c7caed27daf016d659120529be,00-73b6d16bb28e256d8271752000d64fe1-1c43f2f7000f5a6e-01,"window=17"
TEMPORAL_20251112T230000Z_5445,20251112T230010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T230000Z_5445.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T230000Z_5445_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T230000Z_5445_body.json,968deba33a697f8571e02f7237cbeace7ed87e59bb868cf8b25c5773528087a0,00-033b270e47f68c0c5d9603222091b42b-f2bc55fa001062a7-01,"window=18"
TEMPORAL_20251112T233000Z_3549,20251112T233111Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T233000Z_3549.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T233000Z_3549_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251112T233000Z_3549_body.json,0281f20fb0dd7b9a966867e71d4d624fd462851efaf903585bb94595ccb43b69,00-60cd542876b7cb10d8e94b87fcf94ece-b9300b7a0011b88b-01,"window=18"
TEMPORAL_20251113T000000Z_21891,20251113T000010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T000000Z_21891.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T000000Z_21891_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T000000Z_21891_body.json,b96d89323fc891e209b1deab7e52263737ef42728d3ed1af7b52f97019c619b1,00-8b1e0c66c940791ef51a85f186e23dd7-2e763c0300130d60-01,"window=19"
TEMPORAL_20251113T003000Z_22401,20251113T003015Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T003000Z_22401.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T003000Z_22401_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T003000Z_22401_body.json,38331c7ab696b3e298089685fa6e42b5a9b77e9f2d3ca251252f404bae45bfcd,00-cb2dfb3c003d771c2b3279fb7bb766ca-d229a7fe001420c0-01,"window=19"
TEMPORAL_20251113T013000Z_30083,20251113T013012Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T013000Z_30083.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T013000Z_30083_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T013000Z_30083_body.json,6af8d2ccaa39aa5bf18714bd1c307daf7979fc0860761812ddb329b86affea7c,00-c5fbc789367d9d1238ec1933259f697d-345036e300164a1a-01,"window=20"
TEMPORAL_20251113T020000Z_22403,20251113T020011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T020000Z_22403.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T020000Z_22403_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T020000Z_22403_body.json,d6f2085272f7ba320b4c2ed6886d1b4fd9761f8ae39fcc3b455856e649de7167,00-ab1fc588218cec36abdc171711629724-7276d4450017d9f5-01,"window=21"
TEMPORAL_20251113T023000Z_20988,20251113T023042Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T023000Z_20988.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T023000Z_20988_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T023000Z_20988_body.json,01d6082b4dd92a2f2c53789a6933ea224933fe74d4a7f8846e7895554dead453,00-5ccd9061117c33adb1e2ed496c1a43ae-b36fd73f0019877f-01,"window=21"
TEMPORAL_20251113T030000Z_20829,20251113T030020Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T030000Z_20829.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T030000Z_20829_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T030000Z_20829_body.json,caa0f0039c6ba81a964c52960b2fc75b73e907ad8e731609c1176b7ccf44a112,00-bc82f06e38154d130b6aa3ccb914973f-d120c674001a757a-01,"window=22"
TEMPORAL_20251113T033000Z_13055,20251113T033009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T033000Z_13055.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T033000Z_13055_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T033000Z_13055_body.json,41f6817865d96d8cc2b09472b792b05e93ac5c9f90e57bc331bcf0e8fb36b2c1,00-e69da5c06f08c500f43e6b6c06d5e043-4da9ce12001ba190-01,"window=22"
TEMPORAL_20251113T040000Z_30822,20251113T040036Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T040000Z_30822.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T040000Z_30822_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T040000Z_30822_body.json,eb9ca9438e6788ce1638fbc3117bac79c5a1abe49ae253e85f213a284dfd1aa4,00-a83d91e7d080567ef3e4c5af692e05e3-4166cd12001d0d66-01,"window=23"
TEMPORAL_20251113T043000Z_29092,20251113T043043Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T043000Z_29092.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T043000Z_29092_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T043000Z_29092_body.json,9b580b7b0cb57f61f67b6fbdca207c806430969bc8cf5f55568d860b3635e4e9,00-b1f048a5bb82e9433764b789484b4bc7-7f1f0d040000092a-01,"window=23"
TEMPORAL_20251113T050000Z_17553,20251113T050006Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T050000Z_17553.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T050000Z_17553_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T050000Z_17553_body.json,a8f190e189792e6a013813c0dc49652fee524c87515ab63d19ae8bf4bdd2d4c7,00-e78f384f77496c5e94753af63c0bdb08-52ceeaac000144fb-01,"window=00"
TEMPORAL_20251113T053000Z_25008,20251113T053008Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T053000Z_25008.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T053000Z_25008_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T053000Z_25008_body.json,a7add968da2bf6d5d349fa5d048efea127001fc9f8c524330405d3cfce319ce5,00-33e408022363a37f948b624da4d86ef9-01eb60be0002754b-01,"window=00"
TEMPORAL_20251113T060000Z_13573,20251113T060053Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T060000Z_13573.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T060000Z_13573_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T060000Z_13573_body.json,2a5842dd5f420b7ca16168030a82888315d208dc5c8c8338a3caa402c82d2dca,00-6405170da9b2356cce8b9b3623d5fb3d-d80758920003acde-01,"window=01"
TEMPORAL_20251113T063000Z_28736,20251113T063013Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T063000Z_28736.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T063000Z_28736_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T063000Z_28736_body.json,4deea07370defc59d6b2c13f92e982a4bf1e79a558410a206940b38e7e84c27e,00-d52e3ab51abad32aac69e91e10b20432-8ecbbb770004dd31-01,"window=01"
TEMPORAL_20251113T070000Z_21831,20251113T071557Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T070000Z_21831.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T070000Z_21831_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T070000Z_21831_body.json,,,"window=02"
TEMPORAL_20251113T110140Z_6028,20251113T113503Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T110140Z_6028.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T110140Z_6028_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T110140Z_6028_body.json,,,"window=06"
TEMPORAL_20251113T120043Z_30486,20251113T120104Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T120043Z_30486.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T120043Z_30486_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T120043Z_30486_body.json,61c1b3e7fb6af0b071848367511e6b0d1fbf215dc68f20e5de8419a5424d5035,00-6c69c451d4651121c41854924949e02e-4e2d64eb00147df9-01,"window=07"
TEMPORAL_20251113T130018Z_9647,20251113T130031Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T130018Z_9647.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T130018Z_9647_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T130018Z_9647_body.json,84f18ffb82e3caf4df5683974208def3159851de250226e6414362c46e4e1d18,00-8288fa53bc266a29b4db0be3efc7b286-7152e05e001843e2-01,"window=08"
TEMPORAL_20251113T140044Z_14442,20251113T141844Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T140044Z_14442.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T140044Z_14442_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T140044Z_14442_body.json,,,"window=09"
TEMPORAL_20251113T160404Z_11095,20251113T160412Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T160404Z_11095.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T160404Z_11095_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T160404Z_11095_body.json,d7131878a5d360b1145cd3fef6ba418a415db19730a6721321f0c68c9d0254b3,00-dea0230a984e304de20f12849f57ae79-927808d40000954d-01,"window=11"
TEMPORAL_20251113T163000Z_9879,20251113T163022Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T163000Z_9879.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T163000Z_9879_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T163000Z_9879_body.json,3a71b784708fc8993aede121e87e77c8406539731a13376be55573842f73b085,00-886351b6ac3d2f4f7d4d45a0a0a3a874-15dd117c0001d840-01,"window=11"
TEMPORAL_20251113T170000Z_25711,20251113T170016Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T170000Z_25711.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T170000Z_25711_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T170000Z_25711_body.json,dffb179acf655cc1feb05c7d51e848491554f2bf05521961a23c9959b31d4615,00-dca1cdfcdb0ece21c53b1a72b8851be4-ef6bd8d6000357f4-01,"window=12"
TEMPORAL_20251113T173000Z_15134,20251113T173008Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T173000Z_15134.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T173000Z_15134_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T173000Z_15134_body.json,2388f72614c4f353ecc242a94dfb8f4e363687c3e96f8046b2f07ae3b55b1e94,00-dac20aece4665ad1a1f628d58d3f419a-ef6bd8d60004a563-01,"window=12"
TEMPORAL_20251113T180001Z_15936,20251113T180117Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T180001Z_15936.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T180001Z_15936_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T180001Z_15936_body.json,186286ab8c6ef319f03834f108a820dbdaae808fb5aaafb85861e6faacb42b92,00-5789857d8657c0b73c905b53964f16c7-245e44cd00063a55-01,"window=13"
TEMPORAL_20251113T183001Z_11530,20251113T183013Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T183001Z_11530.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T183001Z_11530_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T183001Z_11530_body.json,52bce97b65d6db666762e07b1951e880d4594f5e98012114f7200964f00db0c4,00-525f5651e9dba45914925633b22858b3-a8e96ce900078fea-01,"window=13"
TEMPORAL_20251113T190000Z_24670,20251113T190010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T190000Z_24670.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T190000Z_24670_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T190000Z_24670_body.json,26d208450a53f35920e7429a86b69b834fc27089eb7f446232fb789c332b1f43,00-0a26961eaa1c211e357b428400b575b7-8591a8510008e32b-01,"window=14"
TEMPORAL_20251113T193000Z_28746,20251113T193015Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T193000Z_28746.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T193000Z_28746_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T193000Z_28746_body.json,ac67a0e70d2916f39a913cc55f7b06e900b57c150623fbf058d7ad832218f2c3,00-ddf6e2d13f4f8398eb6f801bf58fdd2b-f045e7da000a7922-01,"window=14"
TEMPORAL_20251113T200000Z_31661,20251113T200030Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T200000Z_31661.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T200000Z_31661_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T200000Z_31661_body.json,abf1fbc465fa870958c01b29024239ea55040a0eadfffb79c7925304d989e1fb,00-ab2bfac0bd0c9d3f465871173f8f2fe7-cf0af80c000bec56-01,"window=15"
TEMPORAL_20251113T203000Z_17424,20251113T203047Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T203000Z_17424.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T203000Z_17424_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T203000Z_17424_body.json,468595e813be12e434be8face850ac7bf7017c92b6392570b6571486fc3deed2,00-86257a4e7abfebd2896a50355490ea48-08b9d098000d4a00-01,"window=15"
TEMPORAL_20251113T210000Z_28318,20251113T210024Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T210000Z_28318.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T210000Z_28318_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T210000Z_28318_body.json,7b2f4fba3df0c38f293920f3db919d1a85e6c811ac7842815ea794a7a7790d99,00-f76f1bdd63a958a597da40a21bc50c9c-6e95be7b000e40c2-01,"window=16"
TEMPORAL_20251113T213000Z_26389,20251113T213009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T213000Z_26389.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T213000Z_26389_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T213000Z_26389_body.json,2e3bb9f521198ed4e5fb509486b12fa9e92b372902f93e851eda98e6dcbfaff1,00-1f0abe4a6f462b7d4bde8da9efc4273b-71a502c0000f846f-01,"window=16"
TEMPORAL_20251113T220001Z_6324,20251113T220008Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T220001Z_6324.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T220001Z_6324_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T220001Z_6324_body.json,fff6c8b87d0107737f4b85ecc03b204aee6545cbf53072abcead721f23599de2,00-25464c71e8fcc8a8dded5a104c8f01aa-4170e3eb00110af3-01,"window=17"
TEMPORAL_20251113T223000Z_17805,20251113T223009Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T223000Z_17805.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T223000Z_17805_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T223000Z_17805_body.json,f6064151bb9d9fb0f8ed37074f1da97f23260b956f176dc6b59715e2d99f743f,00-40f952491df575f687e94b019fe0ab81-3c42d84500123809-01,"window=17"
TEMPORAL_20251113T230000Z_31513,20251113T230006Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T230000Z_31513.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T230000Z_31513_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T230000Z_31513_body.json,f3127c7478c6c28fecc2bde81f2f3d3e5ab9050e588f9188718315ca03b336d8,00-021d7986649633aaf5c00e514e7b5cc1-d87bf37000139174-01,"window=18"
TEMPORAL_20251113T233000Z_604,20251113T233007Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T233000Z_604.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T233000Z_604_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251113T233000Z_604_body.json,5bfac738558dbbca2ef695b5a0911b2499f29207e8c508777c932c5692fdcfd0,00-72f98192ae403a161c0e8c68db6f8d61-86e47dd700149a54-01,"window=18"
TEMPORAL_20251114T000000Z_5067,20251114T000008Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T000000Z_5067.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T000000Z_5067_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T000000Z_5067_body.json,e6e308bc5e250976e9cd5fbd11b31acd18548417e88e1f002488dd9eb0f15723,00-5a492a718812c27942db84d52901b8ce-e18292d50015d006-01,"window=19"
TEMPORAL_20251114T003000Z_14247,20251114T003011Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T003000Z_14247.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T003000Z_14247_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T003000Z_14247_body.json,677f9c89a507b5dec5c8c7d7667b8d15191536237d1137767970c504060196e3,00-83a2e86c572463f7171c9c018ae4740d-a1a617f50016d8a9-01,"window=19"
TEMPORAL_20251114T010000Z_22758,20251114T010035Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T010000Z_22758.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T010000Z_22758_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T010000Z_22758_body.json,77f6bbaa39163d6f13c010573262b7a9b4c922171c41663bbbbffd2df96096b8,00-3476b3a5a0eedc0fd28b594bc8d580ee-6cfc25ab0017f962-01,"window=20"
TEMPORAL_20251114T013001Z_1293,20251114T013048Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T013001Z_1293.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T013001Z_1293_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T013001Z_1293_body.json,fc2f8d31de961892a1d46906174b4282b68f118393a3ecb69848c96313b2f69b,00-13d1b909e7ef0555f05e1a5dbe134d57-2d52add400196f8c-01,"window=20"
TEMPORAL_20251114T020000Z_8350,20251114T020007Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T020000Z_8350.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T020000Z_8350_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T020000Z_8350_body.json,0e60c29c6e12918139b1d92bd979ad5a1c6554ea20472bd54569b457c78c81e5,00-1f5385eb4c1afd23981e5cb0134b653c-6c0686fc00007ef0-01,"window=21"
TEMPORAL_20251114T023000Z_8378,20251114T023006Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T023000Z_8378.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T023000Z_8378_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T023000Z_8378_body.json,619565f76e886a567830ea61635e0d070b56542bbd05f12a34d6f5905b632878,00-be41c2d2b626bb0b8feed73e9739c50d-8f698bd90001b050-01,"window=21"
TEMPORAL_20251114T030000Z_16397,20251114T030007Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T030000Z_16397.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T030000Z_16397_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T030000Z_16397_body.json,b243ca5b3a3af7a90689e7b1b36f6461c8f0410b076afe1973a8f58fe9c88c20,00-50b5f14cef5245a4e3446b5a0e44a230-6c0686fc0002c647-01,"window=22"
TEMPORAL_20251114T033001Z_4156,20251114T033017Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T033001Z_4156.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T033001Z_4156_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T033001Z_4156_body.json,ead74ba732984bb12f1c6cb2512fe5f64a6dc9b44e3abba0e1e0ad7a74a0804f,00-4acf98fc8804ea66ec7d79e95c9a5b80-af29c59800040c6a-01,"window=22"
TEMPORAL_20251114T040000Z_31168,20251114T040013Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T040000Z_31168.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T040000Z_31168_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T040000Z_31168_body.json,770b2c50d9dd9719f160f943a0470da971bae50dc759cf24c2bbb90596885ca2,00-cafd4f7b89b31f875eb415bc44aecf41-f4a9d0cc00053476-01,"window=23"
TEMPORAL_20251114T043000Z_31822,20251114T043039Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T043000Z_31822.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T043000Z_31822_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T043000Z_31822_body.json,3c379bf2a6b1cba8a784d9009b0177684371a7b787af13795e198199d749f505,00-ced6803d7ab7a720b1efee6a5f9ef2a4-1a28a1d3000648da-01,"window=23"
TEMPORAL_20251114T050000Z_7167,20251114T050101Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T050000Z_7167.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T050000Z_7167_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T050000Z_7167_body.json,479dadf6804a767aa24b2826e4c8c7443706ff7c6a0c2a7c8da2cf0b5a69b553,,"window=00"
TEMPORAL_20251114T053000Z_23679,20251114T053010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T053000Z_23679.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T053000Z_23679_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T053000Z_23679_body.json,3cc7af594254745f4670e2d9788fef8a792a2e9d1e7d06bf1e17628700f78078,00-d1be35476561d47baf1a29fc8b6b0fae-1c825d860008b6a1-01,"window=00"
TEMPORAL_20251114T060000Z_19848,20251114T060010Z,TEMPORAL,grok-4,flamebearer-20250924-ceremonial,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T060000Z_19848.post,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T060000Z_19848_headers.txt,/Users/vaquez/sonoma_investigation/raw/TEMPORAL_20251114T060000Z_19848_body.json,7d8dcdbde288a54aa3bc9aba48c727888664e94b35ae53caf2428ad6f294b789,00-84832904ece3a824bb47b0bdbfc552ec-77d39a500009c993-01,"window=01"
